,index,type,x,y,old_index
1539,1539,0,96.46916209056998,77.14806297924162,2273
1540,1540,0,94.36526110784962,65.1680746166259,2274
1541,1541,0,85.56659621699279,50.63050062549749,2275
1542,1542,0,91.97530311975264,51.87062010799489,2276
1543,1543,0,94.77588186792032,55.61186757471054,2277
1544,1544,0,89.32719154917655,59.6623848210711,2280
1545,1545,0,104.13879473196337,57.244484142598836,2281
1546,1546,0,104.11868476508081,51.67895488535864,2282
1547,1547,1,108.59217942723163,65.95368293172015,2283
1548,1548,1,88.51909273340073,47.02483391424276,2284
1549,1549,0,102.39650248272368,55.1536167353032,2285
1550,1550,0,106.25767421665341,50.282321911154376,2287
1551,1551,0,94.11032984228689,56.71140380537333,2288
1552,1552,0,97.0007255958819,58.42089624583686,2289
1553,1553,0,89.3905654538716,56.750709736564886,2290
1554,1554,0,86.65069853121526,51.157976954743596,2291
1555,1555,0,98.30469789432554,61.80578947559235,2292
1556,1556,1,98.76716773166683,59.47783690772455,2293
1557,1557,0,93.49801219002198,46.81018850714284,2294
1558,1558,0,85.16277836815081,41.631805877213736,2295
1559,1559,0,92.88908469948896,64.52391528925953,2296
1560,1560,1,80.88858411699296,60.863435054745686,2297
1561,1561,0,94.88794559519714,62.965237182024985,2299
1562,1562,0,80.71287993893657,56.31142676041455,2300
1563,1563,0,95.04737422469344,35.65928051200906,2301
1564,1564,0,77.93962533522983,47.936518651751825,2303
1565,1565,0,79.34887668314522,48.88665143556689,2306
1566,1566,1,90.32662266115526,38.670607314988246,2307
1567,1567,0,99.25584549467752,60.108043889721465,2309
1568,1568,0,87.96421197253372,62.5153664658029,2310
1569,1569,0,105.8381724996503,45.395901576933035,2312
1570,1570,0,90.63267764677367,47.249340534057595,2313
1571,1571,0,79.96590989272323,51.809563708371314,2314
1572,1572,0,76.91798414095413,65.9137538181123,2315
1573,1573,0,100.14137233063488,54.977134798211736,2321
1574,1574,0,90.42783307656183,63.5145032342852,2324
1575,1575,0,101.48881924435278,64.19022259721869,2325
1576,1576,0,106.65416354962659,59.022191024515784,2326
1577,1577,0,98.58939242474943,51.479587901556464,2327
1578,1578,0,88.4481189400729,48.144630201477796,2328
1579,1579,0,95.77629036657326,62.87267775841862,2329
1580,1580,0,101.91065290811125,53.69745696432901,2330
1581,1581,0,90.35019969911777,47.41454127137519,2331
1582,1582,0,92.2256571492745,47.519465226894624,2332
1583,1583,1,89.10293561712426,69.35321946024362,2333
1584,1584,1,86.45716181173455,53.90178624576624,2335
1585,1585,0,93.32572910852682,58.89314419728105,2336
1586,1586,0,97.6597760791287,59.24970576785873,2339
1587,1587,0,91.7252917949128,53.68051921200602,2341
1588,1588,0,96.45777046147398,50.95683395323661,2342
1589,1589,1,98.52877633205516,52.654779590683816,2343
1590,1590,0,87.12346674689672,64.05358110350592,2344
1591,1591,0,93.525941986692,50.86965453453221,2345
1592,1592,0,96.39938693336283,65.1919529202886,2346
1593,1593,0,98.75768842769958,63.02700058990525,2347
1594,1594,0,84.84184541219742,45.876565861881986,2348
1595,1595,0,97.42162980974757,55.17240592896695,2349
1596,1596,0,94.35878087287524,60.570703191874706,2350
1597,1597,0,92.59607752207053,53.96911080086909,2352
1598,1598,0,100.72160544817943,54.09538473389995,2354
1599,1599,0,94.02646144667636,50.21768118206863,2355
1600,1600,2,86.19927672437532,40.009262713746864,2356
1601,1601,1,76.36038161397437,62.602740418886434,2357
1602,1602,0,89.49053178014276,48.958780116778755,2359
1603,1603,1,78.57852271794815,47.1206308794235,2360
1604,1604,0,79.4608023530799,56.052563553969776,2361
1605,1605,0,98.33519787721636,58.97632347220985,2363
1606,1606,0,86.54916515371903,57.34513005170424,2364
1607,1607,0,95.32851978792108,57.79202346299957,2365
1608,1608,0,88.41381532434173,69.63502516686458,2366
1609,1609,0,101.7028752479451,52.670484276262776,2367
1610,1610,0,89.61243789521316,65.39634419760637,2370
1611,1611,0,86.56362587728432,49.59031668221397,2371
1612,1612,0,89.7251230530372,58.45153878516456,2374
1613,1613,0,98.96320700921088,51.80198178548158,2375
1614,1614,0,92.84630112476519,59.66647669834702,2376
1615,1615,0,91.46703444635767,57.6986390903554,2380
1616,1616,1,97.75166270334825,56.60386654527932,2381
1617,1617,1,92.5462936020563,54.25606512466924,2383
1618,1618,0,96.22682003508642,66.36788704505219,2384
1619,1619,0,100.73379402778569,55.48859141391825,2385
1620,1620,0,87.96974344288465,45.824228237098545,2387
1621,1621,0,84.48534949413592,57.62647368957685,2389
1622,1622,2,83.54975824747777,74.94923933137844,2390
1623,1623,0,95.58124883552544,54.45745965819089,2392
1624,1624,0,91.50258416016739,55.156303917447545,2394
1625,1625,0,92.6511432365379,57.25450778202851,2395
1626,1626,0,86.82159101768879,58.50041538928899,2397
1627,1627,0,109.05358061994484,59.905507130593236,2398
1628,1628,0,86.23696485278919,63.05094204074584,2399
1629,1629,0,91.8484834002658,56.757547956154944,2400
1630,1630,0,107.7639926985897,48.509406062670216,2402
1631,1631,1,85.09589037115654,54.47331788467475,2403
1632,1632,0,78.99009767647266,38.77183829348112,2404
1633,1633,0,96.42350079538843,62.62096415698624,2406
1634,1634,0,81.64329009709562,44.92117266944534,2407
1635,1635,0,91.84593041921828,61.28902251365308,2408
1636,1636,0,79.00254365000744,55.18398447896489,2409
1637,1637,0,88.17077732539879,57.980443807415156,2410
1638,1638,0,90.42367669852963,46.31440389613061,2411
1639,1639,0,90.76553328504367,53.81342426358242,2415
1640,1640,0,80.44299475955077,59.98280816123268,2416
1641,1641,0,102.96370328234634,60.98439948393368,2417
1642,1642,1,94.33109425539153,42.94399949952533,2418
1643,1643,2,101.8268107212784,49.93765208423991,2421
1644,1644,1,94.69541205194747,67.02927716479196,2422
1645,1645,1,84.52021188141872,67.86689540047183,2423
1646,1646,0,81.89167644843862,64.30844695632007,2424
1647,1647,0,97.76297033542227,49.557859130318576,2425
1648,1648,0,89.37109919158844,54.179750258050206,2427
1649,1649,0,84.72676435463748,54.38408297168995,2431
1650,1650,0,98.92779263870928,39.42093328521564,2432
1651,1651,0,86.18372071739674,39.82179779988951,2433
1652,1652,0,82.1175165817405,47.30065666015602,2434
1653,1653,0,106.4405340118554,54.49701069360175,2436
1654,1654,0,103.8469901205408,58.68380486704279,2440
1655,1655,0,89.25778026954646,50.58305907022089,2441
1656,1656,0,99.81700408076219,45.78488311324568,2443
1657,1657,0,102.05188625830698,64.2182482469599,2445
1658,1658,0,78.87053360690071,51.74432216059938,2446
1659,1659,0,89.03815459937329,59.48253432286973,2447
1660,1660,0,94.96549927757157,63.868475975132085,2449
1661,1661,0,97.4798679956532,66.87543308314989,2451
1662,1662,0,99.46437525288331,55.388489821357126,2452
1663,1663,0,94.29875236016807,66.82639068401724,2453
1664,1664,0,99.4050435383979,60.87446434087041,2454
1665,1665,2,98.33560025348504,41.06657144569268,2455
1666,1666,0,100.49611503425936,52.589253003263515,2456
1667,1667,0,90.78889071221151,60.36123607905843,2457
1668,1668,0,98.7210131488819,61.43307604052621,2458
1669,1669,0,84.24821990969527,58.601098367106744,2460
1670,1670,0,74.88475305838179,62.0596975474402,2461
1671,1671,0,89.97598170155946,61.276026034180084,2462
1672,1672,0,82.30966475993029,58.80976388891355,2463
1673,1673,0,95.74741260893026,47.84934653163952,2464
1674,1674,0,85.05035523549476,52.04454563782369,2466
1675,1675,0,99.33756112814137,39.6269398598784,2467
1676,1676,0,81.40475089221397,60.05631627464816,2468
1677,1677,1,88.19560841399156,65.97477814047005,2470
1678,1678,0,90.47009722617298,55.253214799291975,2471
1679,1679,0,88.57742582255094,46.03587041146088,2472
1680,1680,0,80.72831647575549,50.080846247563024,2474
1681,1681,0,99.07640096892148,53.875336165266624,2476
1682,1682,0,100.0031758512973,53.12701083275102,2477
1683,1683,1,89.80931642853892,48.99420864903962,2479
1684,1684,0,87.04796988408,52.250902710867805,2480
1685,1685,0,90.68733483734268,58.51542071243394,2482
1686,1686,0,100.20329496613203,56.993769503143895,2483
1687,1687,1,84.97050273950468,43.86022429759347,2484
1688,1688,0,89.72270697019525,65.60577421688825,2486
1689,1689,0,91.02527348770656,44.473227619416726,2487
1690,1690,0,88.90992986449172,53.06705876244975,2489
1691,1691,0,99.89573337160617,64.37095098569048,2491
1692,1692,0,101.95612688511403,41.20518666529087,2492
1693,1693,0,92.08043647849705,48.278427068492945,2494
1694,1694,1,109.16710370454635,46.58285290200514,2495
1695,1695,1,82.90154300651483,51.09513093279212,2496
1696,1696,0,86.8937721926663,63.96233856868824,2498
1697,1697,0,87.41477992437584,66.11418912031056,2501
1698,1698,0,103.21110271098361,60.48314092732858,2502
1699,1699,0,87.09476368714259,56.44150343391744,2503
1700,1700,1,92.8095355566494,55.02674656359193,2505
1701,1701,0,109.9111410443786,56.75080137695562,2508
1702,1702,1,87.00690507267569,54.77562320560385,2509
1703,1703,0,101.07560582494995,49.176189988482136,2510
1704,1704,0,91.2609003418374,62.318193331407315,2513
1705,1705,0,86.27440228433899,58.73699882384362,2514
1706,1706,0,103.94925912568783,54.247759593037344,2516
1707,1707,0,90.06358885397721,50.072980415075655,2518
1708,1708,0,92.67265510974659,47.275054468041915,2520
1709,1709,0,89.31374240077572,49.573022564895346,2522
1710,1710,0,84.47900236852493,46.00552743994864,2524
1711,1711,0,99.40974421101427,60.11834757215411,2525
1712,1712,0,87.88425292182477,62.337168343676446,2526
1713,1713,0,106.87621242579358,74.92260040247854,2527
1714,1714,0,94.92732419719923,63.802220665202476,2528
1715,1715,0,80.38921281696601,46.46022403650146,2529
1716,1716,0,91.81088300602795,53.08064132037707,2533
1717,1717,0,81.48092581980549,60.71351174573351,2535
1718,1718,0,89.12474126423459,44.452743735647935,2536
1719,1719,0,87.39921114596213,54.271684601048975,2538
1720,1720,0,81.59045623084815,63.19050181030177,2539
1721,1721,0,93.67995100006556,44.942260437759806,2542
1722,1722,0,92.28934070774602,54.23101215808633,2543
1723,1723,0,88.98164853369367,58.1411894652485,2544
1724,1724,1,111.17860520329637,49.47879729797717,2545
1725,1725,1,90.57658292182225,42.47234377535024,2547
1726,1726,0,102.99703797255975,71.7114949860612,2548
1727,1727,0,97.34223939286723,53.32542081488775,2549
1728,1728,0,101.15104316299337,53.12696940065072,2550
1729,1729,0,109.82076185009207,62.492605371980645,2553
1730,1730,0,105.86593975090237,66.45867654009285,2554
1731,1731,1,88.53380456117848,56.08286929071744,2555
1732,1732,0,101.34103131509958,66.11909744540274,2556
1733,1733,0,95.49711592628921,61.84453482810305,2557
1734,1734,0,94.83657844476957,59.3078644432583,2558
1735,1735,0,95.35604735069879,54.732195270873014,2559
1736,1736,0,86.29627271508411,62.95071884466476,2560
1737,1737,0,108.68268604169776,51.31821782020727,2563
1738,1738,0,109.24995893233952,63.90381224563699,2565
1739,1739,0,102.59814009923765,51.169041582171985,2566
1740,1740,0,89.54139850046107,65.58104504095898,2567
1741,1741,2,87.08739981633586,55.43130629068449,2568
1742,1742,0,99.47715826253841,65.52323858610805,2570
1743,1743,0,84.38254530443653,49.88599555019475,2571
1744,1744,0,89.79928223261284,65.11911819124255,2573
1745,1745,0,86.63125100173528,63.74834070603319,2574
1746,1746,0,74.22153645200727,61.49004311407935,2575
1747,1747,0,109.232441585868,54.129213417547476,2577
1748,1748,0,77.77491873351595,43.94061356946088,2578
1749,1749,0,100.50484308110046,51.864701075082806,2579
1750,1750,0,88.30384399054819,43.158060517395,2580
1751,1751,0,83.52599499778646,39.21023933094162,2585
1752,1752,0,100.671556160337,47.37263780184738,2586
1753,1753,0,101.28834161841674,58.33787745746434,2588
1754,1754,0,99.99008944534565,57.663965593623026,2589
1755,1755,0,99.60752161620236,59.35466027031208,2591
1756,1756,1,83.71353766670597,50.90274713635772,2593
1757,1757,0,91.01135950184572,65.55333983989635,2594
1758,1758,1,88.09320289730444,57.85545229204029,2595
1759,1759,0,86.60101040802068,41.50633729516458,2597
1760,1760,0,100.08800206222341,44.8182326465719,2599
1761,1761,0,91.50914543107476,60.64816136436138,2601
1762,1762,2,95.33402751281345,49.948605111912926,2602
1763,1763,1,78.69380641359098,55.592298724424765,2603
1764,1764,0,89.60487175241032,46.298422603009044,2604
1765,1765,0,90.52152352832591,48.51133718406944,2605
1766,1766,0,99.61406139173715,57.16402687953003,2606
1767,1767,0,85.42879983899337,49.992522657575826,2607
1768,1768,0,97.58613427498676,55.884085840762154,2609
1769,1769,0,93.58102528562789,45.06358639276694,2610
1770,1770,0,105.24746113165543,58.878845211770184,2612
1771,1771,0,92.81162126057271,57.58552876776576,2613
1772,1772,0,90.46294871547434,51.78291781657701,2614
1773,1773,1,104.4901965162293,57.26774502600988,2615
1774,1774,0,98.65730040609415,47.04417076768037,2617
1775,1775,0,80.39250321618616,66.21311937560313,2620
1776,1776,0,78.39480394498376,54.98922715220275,2621
1777,1777,0,99.63505789283579,60.26580803571593,2622
1778,1778,0,81.97023574212822,54.96559785492404,2623
1779,1779,0,90.61041237353916,51.546579174798595,2624
1780,1780,0,105.1689765659819,59.16945534200998,2626
1781,1781,0,87.03579630460472,49.196847967727564,2627
1782,1782,1,88.03020968571224,71.95172664838988,2630
1783,1783,0,104.18447800028353,46.67503252940785,2631
1784,1784,2,96.02577652801857,70.36989605722633,2633
1785,1785,1,86.59390188841559,67.14590148976976,2634
1786,1786,1,94.02584717520281,50.31684320018218,2635
1787,1787,0,93.15092192019105,49.180145986314244,2636
1788,1788,0,101.8299397597206,53.70592347039185,2637
1789,1789,0,102.55408424959818,60.95663318245835,2639
1790,1790,0,97.04143248263078,57.779858372594994,2641
1791,1791,0,84.45880200541852,41.711497777961526,2642
1792,1792,0,79.9935834036884,49.791903660758514,2643
1793,1793,0,105.33637362126387,67.15994717207899,2644
1794,1794,0,94.20663870908652,64.44186923463896,2645
1795,1795,0,90.99455321745094,43.91838258522377,2646
1796,1796,0,86.6622450508177,51.46580113075061,2647
1797,1797,0,104.52959244601371,61.834865634557346,2649
1798,1798,0,81.70240670564111,65.53576671788942,2650
1799,1799,0,97.43849926307395,34.39507056973477,2651
1800,1800,0,96.63929403609367,63.490353987010174,2653
1801,1801,0,91.50702045237132,59.956663808128006,2655
1802,1802,1,93.82728008565252,72.81816625959958,2656
1803,1803,0,90.45519765356694,48.8821180028311,2658
1804,1804,0,91.10357951561693,52.06863824462976,2661
1805,1805,0,88.3057290930021,63.743811027784,2662
1806,1806,0,86.2329848500973,56.00280499007592,2663
1807,1807,0,89.63786219932548,60.120635882104835,2664
1808,1808,0,95.7315862307854,65.08025812927991,2665
1809,1809,0,85.29810636153643,54.91013627700153,2666
1810,1810,0,94.6586649633038,60.6205621909303,2668
1811,1811,0,79.84735469355093,60.67442926748571,2669
1812,1812,0,82.36255038154607,53.24183559688609,2673
1813,1813,0,98.98649633273286,62.833670359497454,2675
1814,1814,0,93.7359069756323,55.413326908113255,2676
1815,1815,0,102.79410259543373,55.927767738159204,2678
1816,1816,0,98.57047644336342,63.085777877077255,2679
1817,1817,1,87.59029574112971,42.89077106650734,2682
1818,1818,0,95.69760764479383,54.05316287691697,2685
1819,1819,0,100.47751490327462,51.99535903950227,2686
1820,1820,0,99.80990636467173,61.90816173934258,2688
1821,1821,0,99.13520271009425,62.013416489191535,2689
1822,1822,0,77.82907593570978,52.94762815634984,2690
1823,1823,1,88.13173370254606,50.548794590498915,2691
1824,1824,0,85.77262892487587,58.53837297242246,2693
1825,1825,0,99.15411962306335,49.94257596494718,2695
1826,1826,1,94.07798059490902,46.99088875528881,2696
1827,1827,0,96.27281465272137,60.01626932053435,2697
1828,1828,0,91.39635704254468,48.64073997965278,2698
1829,1829,0,94.9226924358578,44.543085196254935,2700
1830,1830,0,94.29401585988506,49.27005373868841,2701
1831,1831,0,91.43908888402005,58.40370987930785,2704
1832,1832,0,102.10524279328158,51.998915995120655,2705
1833,1833,0,100.19189940469147,58.96129809002283,2706
1834,1834,1,95.81609082643857,47.389430253302656,2707
1835,1835,1,90.24694836941357,64.61440799911634,2708
1836,1836,0,88.22270969912708,52.07743149746268,2709
1837,1837,0,96.49761631247537,43.45766103094107,2711
1838,1838,0,86.6835321939248,58.94145429954764,2713
1839,1839,0,103.06953763521408,57.46978950836131,2715
1840,1840,0,91.73351406049174,67.9155361210443,2716
1841,1841,1,110.22636856537025,53.83471279244293,2717
1842,1842,0,93.70447364807384,59.99257297627431,2718
1843,1843,0,83.02928627477851,45.17705736079008,2719
1844,1844,1,94.19661059860152,36.9894103622364,2721
1845,1845,0,91.85852143089114,49.96464799882848,2723
1846,1846,0,82.06737296947408,63.82460699499659,2724
1847,1847,0,78.70173802043786,54.814133920163556,2727
1848,1848,0,95.5888332751369,58.288570449323515,2728
1849,1849,0,98.53989342793312,45.729912683541386,2729
1850,1850,0,93.11451396962474,41.98672705284566,2730
1851,1851,0,102.72521143301225,62.22617201185113,2732
1852,1852,0,84.88001044836123,47.83519863437073,2733
1853,1853,0,100.2660684995364,62.719840973373984,2734
1854,1854,0,89.41235082338966,47.313420989307374,2736
1855,1855,0,103.1890527641516,67.07138360654743,2738
1856,1856,0,89.74045544713123,47.391406395361955,2739
1857,1857,0,97.7201544815519,67.60589289368157,2741
1858,1858,0,101.87386723659338,48.27328616326756,2742
1859,1859,0,100.21576862385601,68.7724331494941,2744
1860,1860,0,86.9551358647136,68.30737815758545,2745
1861,1861,0,82.93476154404968,51.794304875863354,2747
1862,1862,0,87.39559051486668,48.79576611963063,2749
1863,1863,0,88.6920568332754,67.43187613271832,2751
1864,1864,0,95.7801315533837,62.19149409693327,2752
1865,1865,0,89.15229167172257,53.44707843001322,2753
1866,1866,0,91.66459115532288,66.58056063628483,2754
